mode,ingredients,actual_value,alchemy_level,fortify_alchemy_level,alchemist_rank,physician,benefactor,poisoner,purity,seeker_of_shadows,concentrated_poison,caco_settings,alchemy_plus_settings,alchemist_perk_multiplier,ingredient_details,potion_form_id,potion_cost_override,crafted_effects,ingredient_selection_order
CACO+AP,"Ash Creep Cluster, Crimson Nirnroot",73,100,0,4,0,0,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""4"",""AlchemySkillFactor"":""1.5"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""0"",""DamageMagickaDuration"":""0"",""DamageStaminaDuration"":""0"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""0"",""RestoreMagickaDuration"":""0"",""RestoreStaminaDuration"":""0""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1.79999995,"Ash Creep Cluster [form=0x0401CD74, count=1]; Crimson Nirnroot [form=0x000B701A, count=1]",0xFF0008E0,0,index=0|form_id=0x0003EB3D|magnitude=0|duration=25|area=0|base_cost=27|flags=0x00401C02,selection=1|form_id=0x0401CD74|name=A;selection=2|form_id=0x000B701A|name=C
CACO+AP,"Canis Root, Spider Egg",11,100,0,4,0,0,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""4"",""AlchemySkillFactor"":""1.5"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""0"",""DamageMagickaDuration"":""0"",""DamageStaminaDuration"":""0"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""0"",""RestoreMagickaDuration"":""0"",""RestoreStaminaDuration"":""0""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1.79999995,"Canis Root [form=0x0006ABCB, count=1]; Spider Egg [form=0x0009151B, count=1]",0xFF0008E6,11,index=0|form_id=0x0003EB1B|magnitude=19|duration=60|area=0|base_cost=0.324999988|flags=0x00200802;index=1|form_id=0x0003A2C6|magnitude=85|duration=1|area=0|base_cost=4.5999999|flags=0x00200805,selection=1|form_id=0x0006ABCB|name=C;selection=2|form_id=0x0009151B|name=S
CACO+AP,"Dragon's Tongue, Fly Amanita",75,100,0,4,0,0,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""4"",""AlchemySkillFactor"":""1.5"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""0"",""DamageMagickaDuration"":""0"",""DamageStaminaDuration"":""0"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""0"",""RestoreMagickaDuration"":""0"",""RestoreStaminaDuration"":""0""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1.79999995,"Dragon's Tongue [form=0x000889A2, count=1]; Fly Amanita [form=0x0004DA00, count=1]",0xFF0008F8,0,index=0|form_id=0x0003EB1A|magnitude=13|duration=60|area=0|base_cost=0.324999988|flags=0x00200802;index=1|form_id=0x0003EAEA|magnitude=11|duration=60|area=0|base_cost=0.36500001|flags=0x00201002,selection=1|form_id=0x000889A2|name=D;selection=2|form_id=0x0004DA00|name=F
CACO+AP,"Boar Tusk, Briar Heart",103,100,0,0,0,0,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""1"",""DamageMagickaDuration"":""1"",""DamageStaminaDuration"":""1"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""1"",""RestoreMagickaDuration"":""1"",""RestoreStaminaDuration"":""1""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":2.0,""durationThreshold"":10.0,""enabled"":true,""magnitudeMult"":2.0,""magnitudeThreshold"":10.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1,"Boar Tusk [form=0x0401CD6F, count=1]; Briar Heart [form=0x0003AD61, count=1]",0xFF000890,0,index=0|form_id=0x0003EAF3|magnitude=72|duration=60|area=0|base_cost=0.129999995|flags=0x00200802,selection=1|form_id=0x0401CD6F|name=B;selection=2|form_id=0x0003AD61|name=B
CACO+AP,"Creep Cluster, Giant's Toe",49,100,0,0,0,0,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""1"",""DamageMagickaDuration"":""1"",""DamageStaminaDuration"":""1"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""1"",""RestoreMagickaDuration"":""1"",""RestoreStaminaDuration"":""1""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":2.0,""durationThreshold"":10.0,""enabled"":true,""magnitudeMult"":2.0,""magnitudeThreshold"":10.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1,"Creep Cluster [form=0x000B2183, count=1]; Giant's Toe [form=0x0003AD64, count=1]",0xFF000898,49,index=0|form_id=0x0003EB01|magnitude=44|duration=300|area=0|base_cost=0.0469999984|flags=0x00200802;index=1|form_id=0x00073F2C|magnitude=46|duration=30|area=0|base_cost=0.344999999|flags=0x00200807,selection=1|form_id=0x000B2183|name=C;selection=2|form_id=0x0003AD64|name=G
CACO+AP,"Blue Mountain Flower, Bog Beacon, Jarrin Root",2662,100,0,0,0,0,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""1"",""DamageMagickaDuration"":""1"",""DamageStaminaDuration"":""1"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""1"",""RestoreMagickaDuration"":""1"",""RestoreStaminaDuration"":""1""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":2.0,""durationThreshold"":10.0,""enabled"":true,""magnitudeMult"":2.0,""magnitudeThreshold"":10.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1,"Blue Mountain Flower [form=0x00077E1C, count=1]; Bog Beacon [form=0xFE004D6C, count=1]; Jarrin Root [form=0x0001BCBC, count=1]",0xFF00089D,2662,index=0|form_id=0x0003EB42|magnitude=376|duration=5|area=0|base_cost=7.9000001|flags=0x00200805;index=1|form_id=0x0003A2C6|magnitude=52|duration=5|area=0|base_cost=4.5999999|flags=0x00200805;index=2|form_id=0x0003EB17|magnitude=20|duration=1|area=0|base_cost=4.69999981|flags=0x00200800,selection=1|form_id=0x00077E1C|name=B;selection=2|form_id=0xFE004D6C|name=B;selection=3|form_id=0x0001BCBC|name=J
CACO+AP,"Ash Creep Cluster, Crimson Nirnroot",110,100,0,0,0,0,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""1"",""DamageMagickaDuration"":""1"",""DamageStaminaDuration"":""1"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""1"",""RestoreMagickaDuration"":""1"",""RestoreStaminaDuration"":""1""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":2.0,""durationThreshold"":10.0,""enabled"":true,""magnitudeMult"":2.0,""magnitudeThreshold"":10.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1,"Ash Creep Cluster [form=0x0401CD74, count=1]; Crimson Nirnroot [form=0x000B701A, count=1]",0xFF0008A0,0,index=0|form_id=0x0003EB3D|magnitude=0|duration=36|area=0|base_cost=27|flags=0x00401C02,selection=1|form_id=0x0401CD74|name=A;selection=2|form_id=0x000B701A|name=C
CACO+AP,"Blisterwort, Wheat Extract",45,50,0,2,1,1,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":2.0,""durationThreshold"":10.0,""enabled"":true,""magnitudeMult"":2.0,""magnitudeThreshold"":10.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1.39999998,"Blisterwort [form=0x0004DA25, count=1]; Wheat Extract [form=0x085A46B8, count=1]",0xFF0008D0,0,index=0|form_id=0x0003EB15|magnitude=7|duration=10|area=0|base_cost=5.30000019|flags=0x00200800,selection=1|form_id=0x0004DA25|name=B;selection=2|form_id=0x085A46B8|name=W
CACO+AP,"Deathbell, River Betty",93,50,0,2,1,1,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":2.0,""durationThreshold"":10.0,""enabled"":true,""magnitudeMult"":2.0,""magnitudeThreshold"":10.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1.39999998,"Deathbell [form=0x000516C8, count=1]; River Betty [form=0x00106E1A, count=1]",0xFF0008D2,7,index=0|form_id=0x00073F25|magnitude=50|duration=20|area=0|base_cost=0.300000012|flags=0x00401807;index=1|form_id=0x0003EB42|magnitude=5|duration=10|area=0|base_cost=7.9000001|flags=0x00200805,selection=1|form_id=0x000516C8|name=D;selection=2|form_id=0x00106E1A|name=R
CACO+AP,"Ash Creep Cluster, Comberry",56,50,0,2,1,1,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":2.0,""durationThreshold"":10.0,""enabled"":true,""magnitudeMult"":2.0,""magnitudeThreshold"":10.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}",1.39999998,"Ash Creep Cluster [form=0x0401CD74, count=1]; Comberry [form=0xFE004806, count=1]",0xFF0008F1,0,index=0|form_id=0x0003EB26|magnitude=18|duration=60|area=0|base_cost=0.324999988|flags=0x00200802,selection=1|form_id=0x0401CD74|name=A;selection=2|form_id=0xFE004806|name=C
CACO,"Abecean Longfin, Chokeweed, Tinder Polypore Cap",31,100,0,0,0,0,0,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3.9000001"",""AlchemySkillFactor"":""1"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""0"",""DamageMagickaDuration"":""0"",""DamageStaminaDuration"":""0"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""0"",""RestoreMagickaDuration"":""0"",""RestoreStaminaDuration"":""0""}",,1,"Abecean Longfin [form=0x00106E1B, count=1]; Chokeweed [form=0xFE004804, count=1]; Tinder Polypore Cap [form=0x08A1001E, count=1]",0xFF0008E9,0,index=0|form_id=0x0806AE45|magnitude=100|duration=0|area=0|base_cost=0.0149999997|flags=0x00401002;index=1|form_id=0x00073F2E|magnitude=20|duration=30|area=0|base_cost=0.319999993|flags=0x00201007,selection=1|form_id=0x00106E1B|name=A;selection=2|form_id=0xFE004804|name=C;selection=3|form_id=0x08A1001E|name=T
CACO,"Abecean Longfin, Chokeweed, Tinder Polypore Cap",48,55,0,2,1,0,1,0,0,0,"{""AlchemyIngredientInitMultiplier"":""3.20000005"",""AlchemySkillFactor"":""2.79999995"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}",,1.39999998,"Abecean Longfin [form=0x00106E1B, count=1]; Chokeweed [form=0xFE004804, count=1]; Tinder Polypore Cap [form=0x08A1001E, count=1]",0xFF000895,0,index=0|form_id=0x0806AE45|magnitude=100|duration=1|area=0|base_cost=0.0149999997|flags=0x00401002;index=1|form_id=0x00073F2E|magnitude=32|duration=30|area=0|base_cost=0.319999993|flags=0x00201007,selection=1|form_id=0x00106E1B|name=A;selection=2|form_id=0xFE004804|name=C;selection=3|form_id=0x08A1001E|name=T
