ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id,caco_duration_index,resolved_magnitude,resolved_duration,resolved_peak_value_modifier,effect_index,effect_cost,source_effect_editor_id,source_base_cost,source_flags,source_archetype,source_keyword_form_ids,resolved_effect_name,resolved_effect_editor_id,resolved_base_cost,resolved_flags,resolved_archetype,resolved_keyword_form_ids,caco_settings,alchemy_plus_settings
Peony Seeds,0x80D0426,Stamina,0x3EB16,4.7,3.7,10,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x81B42BB,0,3.7,0,1,3,1.57442,,4.7,2099200,34,0x42504;0xF8A4E,Stamina,,4.7,2131968,34,0x42504;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Peony Seeds,0x80D0426,Stamina,0x3EB16,4.7,3.7,10,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x81B42BC,1,3.7,0,1,3,1.57442,,4.7,2099200,34,0x42504;0xF8A4E,Stamina,,4.7,2131968,34,0x42504;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Peony Seeds,0x80D0426,Stamina,0x3EB16,4.7,3.7,10,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x81B42BD,2,3.7,0,1,3,1.57442,,4.7,2099200,34,0x42504;0xF8A4E,Stamina,,4.7,2099200,34,0x42504;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pheasant Feathers,0x83353CA,Fortify Pickpocket,0x3EB20,0.27,1.4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20,0,1.4,0,1,0,2.80589,,0.27,2099202,34,0x65A25;0xF8A4E,Fortify Pickpocket,,0.27,2099202,34,0x65A25;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pheasant Feathers,0x83353CA,Fortify Restoration,0x3EB28,0.235,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28,0,1.55,0,1,1,2.73149,,0.235,2099202,34,0x65A2D;0xF8A4E,Fortify Restoration,,0.235,2099202,34,0x65A2D;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pheasant Feathers,0x83353CA,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722,0,1,0,0,2,45,,45,6656,3,0xF8A4E;0x890B902,Cure Disease,,45,6656,3,0xF8A4E;0x890B902,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pheasant Feathers,0x83353CA,Damage Stamina,0x3A2C6,4.6,3.89,10,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x81B93C2,0,3.89,10,0,3,1.62818,,4.6,2099205,0,0x42509;0x10F9DC,Damage Stamina,,4.6,2131973,0,0x42509;0x10F9DC,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pheasant Feathers,0x83353CA,Damage Stamina,0x3A2C6,4.6,3.89,10,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x81B93C3,1,3.89,10,0,3,1.62818,,4.6,2099205,0,0x42509;0x10F9DC,Damage Stamina,,4.6,2131973,0,0x42509;0x10F9DC,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pheasant Feathers,0x83353CA,Damage Stamina,0x3A2C6,4.6,3.89,10,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x81B93C4,2,3.89,10,0,3,1.62818,,4.6,2099205,0,0x42509;0x10F9DC,Damage Stamina,,4.6,2099205,0,0x42509;0x10F9DC,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pine Thrush Egg,0x23D6F,Fortify Lockpicking,0x3EB21,0.58,2.8,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21,0,2.8,0,1,0,6.02747,,0.58,2099202,34,0x65A26;0xF8A4E,Fortify Lockpicking,,0.58,2099202,34,0x65A26;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pine Thrush Egg,0x23D6F,Resist Shock,0x3EAEC,0.365,1.54,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC,0,1.54,0,1,1,4.21242,,0.365,2101250,34,0x65A39;0xF8A4E,Resist Shock,,0.365,2101250,34,0x65A39;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pine Thrush Egg,0x23D6F,Poison Aversion,0x90042,0.39,2.01,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042,0,2.01,0,1,2,2.81458,,0.39,2101255,34,0x42509;0x706EE3A,Poison Aversion,,0.39,2101255,34,0x42509;0x706EE3A,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pine Thrush Egg,0x23D6F,Stamina,0x3EB16,4.7,5.55,10,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x81B42BB,0,5.55,0,1,3,2.45935,,4.7,2099200,34,0x42504;0xF8A4E,Stamina,,4.7,2131968,34,0x42504;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pine Thrush Egg,0x23D6F,Stamina,0x3EB16,4.7,5.55,10,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x81B42BC,1,5.55,0,1,3,2.45935,,4.7,2099200,34,0x42504;0xF8A4E,Stamina,,4.7,2131968,34,0x42504;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
Pine Thrush Egg,0x23D6F,Stamina,0x3EB16,4.7,5.55,10,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x81B42BD,2,5.55,0,1,3,2.45935,,4.7,2099200,34,0x42504;0xF8A4E,Stamina,,4.7,2099200,34,0x42504;0xF8A4E,"{""AlchemyIngredientInitMultiplier"":""3"",""AlchemySkillFactor"":""3"",""AlchemyXPMultiplier"":""1"",""DamageHealthDuration"":""2"",""DamageMagickaDuration"":""2"",""DamageStaminaDuration"":""2"",""DisableAllPotionHandling"":""1"",""ImpurePotionProcessing"":""0"",""RestoreEffectsDoNotStack"":""1"",""RestoreHealthDuration"":""2"",""RestoreMagickaDuration"":""2"",""RestoreStaminaDuration"":""2""}","{""copyExemplars"":{""$comment"":""Swap models and names of crafted potions to the nearest exemplar."",""enabled"":true,""exemplars"":[""Skyrim.esm|E3E9A"",""Skyrim.esm|65A72"",""Skyrim.esm|65A3E"",""Skyrim.esm|65A3F"",""Skyrim.esm|65A5A"",""Skyrim.esm|74A29"",""Skyrim.esm|74A23"",""Skyrim.esm|74A2D"",""Skyrim.esm|74A27"",""Skyrim.esm|74A21""]},""impureCostFix"":{""$comment"":""Impurities in mixtures subtract from the cost instead of adding to it."",""enabled"":true},""knownFailureFix"":{""$comment"":""Display known failures in UI between ingredients with all effects known."",""enabled"":true},""mixtureNames"":{""$comment"":""Modify names to reflect additional effects/impurities."",""enabled"":true},""roundedPotency"":{""$comment"":""Round effect potency to a multiple above a threshold."",""durationMult"":5.0,""durationThreshold"":15.0,""enabled"":true,""magnitudeMult"":5.0,""magnitudeThreshold"":25.0,""overrides"":{""$comment"":""Define setting overrides per alchemy effect.""}}}"
